rating,imdb_id,title,year,id
3,1587309,If I Were You,2012,5352
3,1844025,Sadako 3D,2012,5407
3,2108546,Jackie,2012,5420
0,1900854,Comes a Bright Day,2012,5477
2,2404153,A Halloween Puppy,2012,5479
3,1842356,Entity,2012,5489
2,0763831,A Thousand Words,2012,5492
0,1745686,Die Wand,2012,5538
3,1920945,Good Vibrations,2012,5562
3,1770734,Shadow Dancer,2012,5600
3,2435166,White Alligator,2012,5610
3,2189240,Cybergeddon,2012,5612
3,2119383,As High as the Sky,2012,5645
1,2678152,Wireboy,2012,5657
3,1748260,Tiger Eyes,2012,5759
3,1935902,The Brass Teapot,2012,5760
3,2093109,Escape Fire: The Fight to Rescue American Healthcare,2012,5768
1,1764625,Tad: The Lost Explorer,2012,5785
3,1769363,The Giant Mechanical Man,2012,5805
2,1735839,Any Questions for Ben?,2012,5875
3,1928337,Mine Games,2012,5894
2,1965065,Save the Date,2012,5980
1,1928335,Kill ’em All,2012,6005
1,1645155,Erased,2012,6016
1,2202750,Golden Winter,2012,6073
3,2205697,Stuck in Love,2012,6075
1,2496366,Ali has blue eyes,2012,6141
3,2190367,Neighboring Sounds,2012,6181
1,2204379,The Devil&#39;s Carnival,2012,6183
1,0455323,Being Flynn,2012,6203
3,2293276,The Making of a Lady,2012,6323
3,2139843,Electrick Children,2012,6378
1,1753722,2 Coelhos,2012,6443
3,1555093,The Seasoning House,2012,6464
2,2062969,L’enfant d&#39;en haut,2012,6538
0,1976633,The Occupants,2012,6569
3,2034761,Journey to the Christmas Star,2012,6608
3,598828,One for the Money,2012,6627
3,1942798,Alien Tornado,2012,6658
1,1872818,Liberal Arts,2012,6664
0,1801123,Travelling Salesman,2012,6694
1,2208216,Aurora,2012,6701
0,1606339,Sushi Girl,2012,6705
1,2275949,Silence,2012,6729
3,2368749,Despues de Lucia,2012,6742
3,1854513,Snow White,2012,6793
3,2147319,Heruta sukeruta,2012,6803
3,1276419,A Royal Affair,2012,6850
1,1942989,The Citizen,2012,6960
1,1597522,Asterix and Obelix: God Save Britannia,2012,6993
3,2328503,Ko-ri-a,2012,7043
3,1545106,Vamps,2012,7083
0,2249628,Violine,2012,7148
0,2509008,Vattnet,2012,7149
2,1823125,Greetings from Tim Buckley,2012,7155
1,2592512,The Happy Caterpillars,2012,7543
1,1636826,Project X,2012,7582
0,2318625,Out in the Dark,2012,7656
3,1710417,Lola Versus,2012,7769
3,1853643,Why Stop Now?,2012,7848
3,2287663,Blue Lagoon: The Awakening,2012,8297
3,2091243,Bindlestiffs,2012,8435
3,2262308,Halo 4: Forward Unto Dawn,2012,8479
1,1764275,Djupid,2012,8700
3,1766094,So Undercover,2012,8830
3,1964624,Dans la maison,2012,8999
3,2106403,Dripping in Chocolate,2012,9213
3,2023453,Diary of a Wimpy Kid: Dog Days,2012,9315
3,1937264,Now Is Good,2012,9396
1,1397514,Journey 2: The Mysterious Island,2012,9423
3,1999995,Would You Rather,2012,9540
3,2142801,Last Stop: Kurtulus,2012,9834
3,2051879,Europa Report,2013,4324
1,1321870,Gangster Squad,2013,3836
3,2023587,Mama,2013,3853
3,1428538,Hansel &amp; Gretel: Witch Hunters,2013,3856
2,2287715,Ego,2013,3861
2,1588173,Warm Bodies,2013,3862
1,2580928,Mt. Zion,2013,3883
2,2024432,Identity Thief,2013,3886
2,2303110,Jurassic Attack,2013,3900
3,1702439,Safe Haven,2013,3911
3,2053463,Side Effects,2013,3913
3,1559547,Beautiful Creatures,2013,3915
3,1939659,Carrie,2013,3923
3,2511190,A Talking Cat!?!,2013,3942
3,0765446,Escape from Planet Earth,2013,3949
0,1351685,Jack the Giant Slayer,2013,3955
3,1623205,Oz the Great and Powerful,2013,3961
3,2101341,Dead Man Down,2013,3978
1,0790628,The Incredible Burt Wonderstone,2013,3996
3,1814621,Admission,2013,4012
3,1869716,The East,2013,4017
3,1583421,G.I. Joe: Retaliation,2013,4019
1,2302755,Olympus Has Fallen,2013,4021
3,1517260,The Host,2013,4023
3,1288558,Evil Dead,2013,4024
0,1924429,Trance,2013,4025
3,1911644,The Call,2013,4051
2,0453562,42,2013,4054
3,1483013,Oblivion,2013,4055
3,2357263,Pasadena,2013,4072
3,1300854,Iron Man 3,2013,4090
1,1935179,Mud,2013,4115
1,2617828,Freier Fall,2013,4125
1,2220408,Vai que da Certo,2013,4126
1,1408101,Star Trek Into Darkness,2013,4127
3,2034139,The Last Exorcism Part II,2013,4132
3,0481499,The Croods,2013,4133
3,1343092,The Great Gatsby,2013,4138
3,1572315,Texas Chainsaw 3D,2013,4142
3,1931435,The Big Wedding,2013,4145
3,2187115,Pozitia copilului,2013,4155
1,1462900,The Grandmaster,2013,4156
3,1904996,Parker,2013,4163
3,2651924,The Hit Girl,2013,4166
1,1245492,This Is the End,2013,4167
1,1291580,Behind the Candelabra,2013,4168
3,0848537,Epic,2013,4180
2,1951261,The Hangover part 3,2013,4181
1,1670345,Now You See Me,2013,4188
3,2094762,And Now a Word from Our Sponsor,2013,4189
1,1815862,After Earth,2013,4191
3,1905041,Fast and Furious 6,2013,4192
1,1711425,21 &amp; Over,2013,4194
1,1980209,Pain &amp; Gain,2013,4195
3,2404463,The Heat,2013,4196
3,1869416,Faroeste caboclo,2013,4197
1,2250234,Dragon Lore: Curse of the Shadow,2013,4203
3,1699755,Peeples,2013,4205
3,2628260,Lost In Living,2013,4212
1,2234155,The Internship,2013,4213
3,2184339,The Purge,2013,4225
1,1659338,The Numbers Station,2013,4226
3,0770828,Man of Steel,2013,4238
1,1453405,Monsters University,2013,4256
3,0816711,World War Z,2013,4259
3,2255372,The Sisters Plotz,2013,4261
3,2908228,My Little Pony: Equestria Girls,2013,4266
3,2209418,Before Midnight,2013,4272
3,2542420,White Bear,2013,4278
1,1210819,The Lone Ranger,2013,4279
3,1682180,Stoker,2013,4281
3,2027140,L’ecume des jours,2013,4294
3,2132285,The Bling Ring,2013,4296
3,1690953,Despicable Me 2,2013,4300
3,2258858,Wadjda,2013,4304
2,2243389,I’m So Excited,2013,4305
3,2284766,Mary and Martha,2013,4306
2,2334879,White House Down,2013,4309
1,1663662,Pacific Rim,2013,4334
3,2724064,Sharknado,2013,4365
3,1602613,Only God Forgives,2013,4367
3,1821426,Family Weekend,2013,4369
3,1457767,The Conjuring,2013,4370
3,1860353,Turbo,2013,4375
3,2343371,Amiche da morire,2013,4379
1,0790736,R.I.P.D.,2013,4382
3,2081194,Hansel and Gretel Get Baked,2013,4387
3,1430132,The Wolverine,2013,4388
3,1821694,Red 2,2013,4393
2,1213663,The World&#39;s End,2013,4414
3,2017020,The Smurfs 2,2013,4416
2,2191701,Grown Ups 2,2013,4419
3,1727388,The Way Way Back,2013,4420
3,2106550,Mobius,2013,4426
3,1758795,The To Do List,2013,4431
1,1684233,Welcome to the Punch,2013,4433
3,2334873,Blue Jasmine,2013,4435
3,2334649,Fruitvale Station,2013,4436
3,1913178,The Crown and the Dragon,2013,4440
1,1272878,2 Guns,2013,4450
3,2201251,The Hot Flashes,2013,4455
3,2396566,20 Feet from Stardom,2013,4456
3,1535108,Elysium,2013,4460
1,2007360,Computer Chess,2013,4461
2,2387433,Dark Skies,2013,4462
1,1691917,Planes,2013,4463
3,1650554,Kick-Ass 2,2013,4470
3,1698648,Girl Most Likely,2013,4471
3,2294677,In a World...,2013,4472
2,2188560,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),2013,4473
3,2387413,Captain Battle: Legacy War,2013,4476
3,2294189,The Fall,2013,4477
0,2195548,Prince Avalanche,2013,4488
2,2279864,Clear History,2013,4492
3,1538403,The Mortal Instruments: City of Bones,2013,4509
3,2585078,Summer League,2013,4514
3,1723121,We’re the Millers,2013,4507
3,2312390,The Gamers: Hands of Fate,2013,4508
3,1327773,Lee Daniels’ The Butler,2013,4522
1,1480295,Killing Season,2013,4537
1,2664258,UMMAH - Unter Freunden,2013,4540
1,1160996,The Colony,2013,4542
0,1411250,Riddick,2013,4543
2,1433811,Disconnect,2013,4545
3,2309295,Hemlock Grove,2013,4548
1,2054790,Michael Kohlhaas,2013,4553
3,2229499,Don Jon,2013,4568
3,1426329,Lovelace,2013,4583
2,2218003,Closed Circuit,2013,4594
3,2370248,Short Term 12,2013,4598
3,2094877,Haute Cuisine,2013,4603
2,2865802,Zum Geburtstag,2013,4604
3,2404311,The Family,2013,4607
0,2375574,A Field in England,2013,4608
3,2005374,The Frozen Ground,2013,4609
3,2312890,Afternoon Delight,2013,4619
3,2265398,Drinking Buddies,2013,4624
3,2818348,Saige Paints the Sky,2013,4627
3,1392214,Prisoners,2013,4641
3,2401711,O Tempo e o Vento,2013,4642
3,2364975,Vi ar bast!,2013,4647
3,2002718,Machete Kills,2013,4651
3,2378281,Instructions Not Included,2013,4652
0,2364841,Runner Runner,2013,4653
0,1454468,Gravity,2013,4655
1,2338864,Finsterworld,2013,4656
3,1821549,Nebraska,2013,4658
3,0790636,Dallas Buyers Club,2013,4660
3,1171222,Baggage Claim,2013,4661
1,1535109,Captain Phillips,2013,4677
1,1450321,Filth,2013,4681
2,1211956,Escape Plan,2013,4689
3,1813609,A Haunting at Silver Falls,2013,4701
3,2278871,Blue Is the Warmest Color,2013,4704
3,2194499,About Time,2013,4707
1,1837703,The Fifth Estate,2013,4714
3,2066133,The Wine of Summer,2013,4715
2,1982177,Exit Marrakech,2013,4733
3,3066242,RWBY,2013,4739
3,2193215,The Counselor,2013,4740
3,2147728,I Used to Be Darker,2013,4743
3,2247432,Go for Sisters,2013,4751
2,1731141,Ender’s Game,2013,4753
3,1981115,Thor: The Dark World,2013,4756
3,2481198,Sunshine on Leith,2013,4759
3,2404738,Witching and Bitching,2013,4768
1,3212568,Beltracchi: The Art of Forgery,2013,5142
0,2017038,All is Lost,2013,4777
3,2390361,Enough Said,2013,4781
3,2018086,Camille Claudel 1915,2013,4788
2,1932718,Thanks for Sharing,2013,5079
0,2881698,Skinwalker Ranch,2013,4803
3,2103267,Perfect Mothers,2013,4808
1,2042568,Inside Llewyn Davis,2013,4814
3,1509788,Ass Backwards,2013,4816
3,2752200,Jeune &amp; jolie,2013,4836
3,2296697,Concussion,2013,4840
1,1654523,Night Train to Lisbon,2013,4891
3,1951264,The Hunger Games: Catching Fire,2013,4851
3,2415174,Moving Mountains,2013,4853
3,2969656,Gam-si-ja-deul,2013,4855
3,2350496,The Lunchbox,2013,4857
3,2294629,Frozen,2013,4858
2,1798709,Her,2013,4860
3,2330546,Les Reines du Ring (English: Wrestling Queens),2013,4866
3,2431286,Philomena,2013,4888
3,2779318,The Day of the Doctor,2013,4873
3,1716767,The Last Keepers,2013,4887
3,2415464,Hansel &amp; Gretel,2013,4878
2,2226417,Insidious: Chapter 2,2013,4879
3,1322269,August: Osage County,2013,4880
3,1854564,Percy Jackson: Sea of Monsters,2013,4906
3,2016940,Man of Tai Chi,2013,4908
1,1206543,Out of the Furnace,2013,4910
3,1800241,American Hustle,2013,4911
3,0359950,The Secret Life of Walter Mitty,2013,4912
3,1170358,The Hobbit: The Desolation of Smaug,2013,4921
3,0993846,The Wolf of Wall Street,2013,4922
3,2332579,Crystal Fairy &amp; the Magical Cactus and 2012,2013,4924
3,1894476,How I Live Now,2013,4925
3,2388759,Love &amp; Air Sex,2013,5140
3,2309021,We Are What We Are,2013,4948
3,2944454,Riley Rewind,2013,4953
3,2140373,Saving Mr. Banks,2013,4965
1,1606378,A Good Day to Die Hard,2013,4975
3,2457282,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,2013,4980
2,1335975,47 Ronin,2013,4989
3,2403419,For Elisa,2013,4996
3,1714915,Only Lovers Left Alive,2013,5000
3,2446502,Zombie Hunter,2013,5001
1,2101473,The Physician,2013,5011
3,0816442,The Book Thief,2013,5014
3,1905040,Devil’s Pass,2013,5015
3,2298416,Suzanne,2013,5020
3,1937118,Casse-tete chinois,2013,5021
1,2315200,"Les garcons et Guillaume, a table!",2013,5022
1,2304771,Mandela: Long Walk to Freedom,2013,5023
3,2457282,Madoka Magica: Rebellion Story,2013,5026
3,2024544,12 Years a Slave,2013,5033
3,2234222,Orphan Black,2013,5037
1,1979320,Rush,2013,5061
0,2058107,The Railway Man,2013,5062
3,1937390,Nymphomaniac: Volume 1,2013,5067
1,2395417,Still Life,2013,5076
0,3183630,The Boy and the World,2013,5085
3,2792728,Karlek deluxe,2013,5093
3,2429414,Hannas Reise,2013,5096
3,2369396,Bounty Killer,2013,5097
3,2404461,Le Pass&eacute;,2013,5105
3,1985019,Austenland,2013,5106
3,1985966,Cloudy with a Chance of Meatballs 2,2013,5110
3,2403029,The Starving Games,2013,5111
3,2829458,Kyss meg for faen i helvete,2013,5113
1,2201221,Some Girl(s),2013,5114
2,3103576,L’amour est un crime parfait,2013,5119
3,2382009,Nymphomaniac: Volume 2,2013,5121
3,2450186,V/H/S/2,2013,5126
1,1657510,Gimme Shelter,2013,5131
3,1545660,Knights of Badassdom,2013,5145
3,2395385,+1,2013,5150
3,2224073,Best Friends Forever,2013,5156
1,1204975,Last Vegas,2013,5161
3,1951216,The Look of Love,2013,5162
2,1321511,Oldboy,2013,5167
0,2355540,Cutie and the Boxer,2013,5169
3,1674047,Birdemic 2: The Resurrection,2013,5176
3,2425486,Gloria,2013,5177
3,2345567,Haunter,2013,5180
3,2582008,Meine Schwestern,2013,5188
3,2331143,"Soshite chichi ni naru (Like Father, Like Son)",2013,5190
3,1858481,Last Passenger,2013,5193
1,2523600,Viva la liberta,2013,5203
3,2083355,The Best Man Holiday,2013,5215
0,2388821,Zipi y Zape y el club de la canica,2013,5225
3,2244901,I Give it a Year,2013,5268
3,2349460,Grace Unplugged,2013,5269
1,2113681,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,2013,5272
3,2987732,Fack ju Gohte,2013,5273
0,2896036,Vivir es facil con los ojos cerrados,2013,5283
3,2263944,Dragon Ball Z: Battle of Gods,2013,5292
3,1706620,Snowpiercer,2013,5296
3,1821641,The Congress,2013,5298
3,1229340,Anchorman 2: The Legend Continues,2013,5309
3,2328549,Dark Touch,2013,5311
3,2265534,The Lifeguard,2013,5322
3,2718492,Ida,2013,5335
3,2776074,Ang&eacute;lique,2013,5354
1,1311071,Kill Your Darlings,2013,5362
0,2656122,Nashorn im Galopp,2013,5374
3,2289538,Elle s’en va,2013,5376
0,2406252,La Venus a la fourrure,2013,5377
3,2545118,Blackfish,2013,5389
3,2281159,Contracted,2013,5400
2,2258345,Fading Gigolo,2013,5428
3,1766175,Trap for Cinderella,2013,5436
1,2169322,Finding Mr. Right,2013,5448
2,2017561,Xi you xiang mo pian (Journey to the West),2013,5457
2,2170299,Bad Words,2013,5460
3,2380331,Words and Pictures,2013,5464
3,2599226,An Easter Bunny Puppy,2013,5478
3,2429074,G.B.F.,2013,5480
3,1767354,Odd Thomas,2013,5490
1,2352488,Interior. Leather Bar.,2013,5491
3,2364949,Touchy Feely,2013,5507
3,1785612,The Punk Singer,2013,5518
3,2499414,Best Night Ever,2013,5520
3,1951181,The Immigrant,2013,5525
3,2479800,Palo Alto,2013,5526
0,2692904,Locke,2013,5527
3,2289920,Justice Is Mind,2013,5537
3,1464191,Decoding Annie Parker,2013,5541
3,2140577,The Pretty One,2013,5542
1,1549920,The Last Stand,2013,5570
2,2179116,The Kings of Summer,2013,5576
3,2013293,Kaze tachinu,2013,5579
3,2543508,Life Inside Out,2013,5587
1,2319580,The Grand Seduction,2013,5589
0,2991296,Beneath,2013,5604
3,1981107,The Young and Prodigious T.S. Spivet,2013,5607
3,2495118,Yip Man: Jung gik yat jin,2013,5613
3,2167266,Tracks,2013,5622
0,2981768,Patema Inverted,2013,5626
3,2527186,All Cheerleaders Die,2013,5630
3,2235902,Geography Club,2013,5637
2,2312718,Homefront,2013,5640
0,2531258,Once Upon a Time in Vietnam,2013,5641
0,2333804,The Zero Theorem,2013,5647
3,3106846,Gabrielle,2013,5652
3,2359024,Blue Ruin,2013,5653
3,1847746,The German Doctor,2013,5714
1,2166616,Wrong Cops,2013,5670
1,2395421,Svecenikova djeca,2013,5672
3,2440362,Sadako 3D 2,2013,5676
3,2288044,300 Worte Deutsch,2013,5707
3,1545754,Are You Here,2013,5727
0,2165859,In Fear,2013,5732
3,1700845,The Invisible Woman,2013,5746
3,2234261,The Love Punch,2013,5754
3,1483324,At Middleton,2013,5758
3,2317225,The Machine,2013,5787
3,2085957,Kill for Me,2013,5809
3,2084093,Ashley,2013,5822
3,2217458,Flores Raras,2013,5829
3,2386278,Haunt,2013,5841
3,2770480,Remember Sunday,2013,5845
3,3100636,52 Tuesdays,2013,5849
3,2852460,Bends,2013,5853
3,3122122,The Princess Twins of Legendale,2013,5861
3,1816608,Another Me,2013,5882
3,1528071,Horns,2013,5893
3,3321254,Barbie &amp; Her Sisters in a Pony Tale,2013,5895
3,2576852,The Tale of The Princess Kaguya,2013,5896
3,1838520,The Truth About Emanuel,2013,5903
3,0884726,Legends of Oz: Dorothy’s Return,2013,5917
3,2991316,Future Shift,2013,5985
2,1714206,The Spectacular Now,2013,5987
3,2202928,Down River,2013,5989
3,3521332,rastres de s&aacute;ndal,2013,5992
3,1385956,Particle Fever,2013,6004
2,3089388,Tim’s Vermeer,2013,6006
3,3252208,The Vivian Maier Mystery,2013,6082
3,1486834,What If,2013,6083
3,2401715,The Devil&#39;s Violinist,2013,6086
3,3074732,Hross i oss,2013,6100
3,2093270,The Returned,2013,6110
3,1922679,Open Road,2013,6130
2,2207050,Bicycling with Moli&egrave;re,2013,6138
2,2992146,Young Detective Dee: Rise of the Sea Dragon,2013,6142
1,2392326,Le week-end,2013,6145
3,2524674,Wetlands,2013,6167
3,2230358,Curse of Chucky,2013,6232
0,3078718,"Zoran, il mio nipote scemo",2013,6246
3,2226519,Plush,2013,6272
3,1181840,Jack and the Cuckoo-Clock Heart,2013,6377
3,2358891,La grande bellezza,2013,6415
3,2414766,Frequencies,2013,6437
3,2508258,First Period,2013,6458
0,1817287,Is the Man Who Is Tall Happy?,2013,6483
3,2334896,The Dirties,2013,6559
1,2193185,Rewind,2013,6570
0,2520512,Maron,2013,6592
3,2325989,Teen Beach Movie,2013,6647
3,2866360,Coherence,2013,6686
0,2084989,Upstream Color,2013,6693
3,1067765,Adult World,2013,6699
3,2555268,Maidentrip,2013,6709
3,2351098,A Picture of You,2013,6727
0,2042583,La jaula de oro,2013,6734
1,1966566,Stalingrad,2013,6750
1,2316411,Enemy,2013,6753
1,2304426,The Selfish Giant,2013,6892
3,1667355,3096 Tage,2013,6940
3,2450440,The Last of Robin Hood,2013,6966
1,1856010,House of Cards,2013,7026
1,2964334,138 segons. L’enigma Girones,2013,7050
2,2379082,Monster Pies,2013,7137
1,3348476,Uitgesproken,2013,7139
0,2831440,Ronny,2013,7141
0,2795478,Wastelands,2013,7150
0,2796584,Lost Angel,2013,7151
3,3306776,Bayonetta: Bloody Fate,2013,7204
2,2820466,Justice League: The Flashpoint Paradox,2013,7207
3,2967286,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,2013,7400
1,2389182,Cheap Thrills,2013,7424
3,2407574,My mad fat diary,2013,7452
0,2991224,Tangerines,2013,7533
3,2306299,Vikings,2013,7500
1,1924396,The Best Offer,2013,7585
3,2201548,A Teacher,2013,7694
3,1931602,Very Good Girls,2013,7716
3,0469021,Alan Partridge: Alpha Papa,2013,7731
3,1817081,A Case of You,2013,7765
1,1864750,The Time in Between,2013,7782
3,1647413,Vino Veritas,2013,7783
1,2336846,She Made Them Do It,2013,7807
3,2243537,A Haunted House,2013,8306
3,3015110,Christmas in the City,2013,7921
3,2503154,The Den,2013,7959
3,2620736,Jug Face,2013,8101
0,1091191,Lone Survivor,2013,8195
0,1925435,Frankenstein’s Army,2013,8454
3,2386257,White Lies,2013,8629
3,2178470,Yeh Jawaani Hai Deewani,2013,8745
3,2464018,Minha Mae e uma Peca: O Filme,2013,8817
1,1786751,CBGB,2013,8920
3,2286988,Sleeping with the Fishes,2013,8954
3,2358592,Lucia,2013,9070
3,3198652,Persona 3 the Movie: #1 Spring of Birth,2013,9170
1,2387559,Delivery Man,2013,9462
0,3856638,Gekijouban Hakuouki: Daiisshou Kyouto ranbu,2013,9521
1,1825157,The Double,2013,9553
1,2193418,Hammer of the Gods,2013,9613
3,2630134,Barbie and the pink shoes,2013,9815
0,2852458,Stranger by the Lake,2013,10020
2,1043726,The Legend of Hercules,2014,5068
1,1205537,Jack Ryan: Shadow Recruit,2014,5090
3,2404181,Belle,2014,5449
0,1408253,Ride Along,2014,5104
3,1490017,The Lego Movie,2014,5132
3,1686821,Vampire Academy,2014,5135
0,2177771,The Monuments Men,2014,5144
3,2832470,Dead Snow 2,2014,5149
3,3186838,Fields of the Dead,2014,5157
0,2614684,’71,2014,5159
2,1234721,Robocop,2014,5164
3,3118958,Lizzie Borden Took An Ax,2014,5175
3,2172934,3 Days to Kill,2014,5192
3,3504064,Barbie: The Pearl Princess,2014,5194
3,1921064,Pompeii,2014,5196
1,1376213,The Adventurer: The Curse of the Midas Box,2014,5207
2,3515892,The Pa Boys,2014,5214
3,2024469,Non-Stop,2014,5217
1,1418377,"I, Frankenstein",2014,5218
2,2473682,Paranormal Activity: The Marked Ones,2014,5219
3,1837709,Winter’s Tale,2014,5220
1,0864835,Mr. Peabody and Sherman,2014,5221
1,2278388,The Grand Budapest Hotel,2014,5229
3,1800246,That Awkward Moment,2014,5236
1,1253863,300: Rise of an Empire,2014,5256
3,3074694,Flowers in the Attic,2014,5263
3,3322420,Queen,2014,5280
3,2771372,Veronica Mars,2014,5282
3,3528906,Our RoboCop Remake,2014,5307
3,1840309,Divergent,2014,5308
3,3469518,Alles Inklusive,2014,5327
3,2528814,God’s Not Dead,2014,5337
3,2357291,Rio 2,2014,5340
3,1621046,Cesar Chavez,2014,5345
3,0458413,A Long Way Down,2014,5346
3,1959490,Noah,2014,5348
3,3097084,Camp Takota,2014,5349
3,1843866,Captain America: The Winter Soldier,2014,5351
3,2287861,Lies I Told My Little Sister,2014,5353
1,1647668,Million Dollar Arm,2014,5387
3,1702014,Hoje Eu Quero Voltar Sozinho,2014,5388
2,2382396,Joe,2014,5396
0,1441395,Under the Skin,2014,5397
1,2209764,Transcendence,2014,5405
3,2536428,La cr&egrave;me de la cr&egrave;me,2014,5408
3,2355495,Barefoot,2014,5409
3,2388715,Oculus,2014,5416
3,3152098,Mega Shark vs. Mecha Shark,2014,5418
2,2707858,Yves Saint Laurent,2014,5421
3,2203939,The Other Woman,2014,5423
1,1872181,Amazing Spider-Man 2,2014,5429
2,2223990,Draft Day,2014,5442
3,1430612,Brick Mansions,2014,5447
1,3638604,Hard Corner: Le Film,2014,5450
3,2483260,The Pirate Fairy,2014,5453
3,2582846,The Fault in Our Stars,2014,5456
0,3457342,Nosferatu In Love,2014,5458
3,2463288,Walk of Shame,2014,5465
2,0831387,Godzilla,2014,5466
3,3257692,Starving in Suburbia,2014,5468
1,2281587,Muppets Most Wanted,2014,5482
1,2883512,Chef,2014,5486
3,2004420,Neighbors,2014,5487
1,2199543,Praia do Futuro,2014,5488
3,1976000,The Two Faces of January,2014,5495
1,1877832,X-Men: Days of Future Past,2014,5499
3,1065073,Boyhood,2014,5508
3,1587310,Maleficent,2014,5510
3,2095649,Grace of Monaco,2014,5515
3,2461126,"Something, Anything",2014,5516
2,2557490,A Million Ways to Die in the West,2014,5517
1,1631867,Edge of Tomorrow,2014,5529
3,1571249,The Skeleton Twins,2014,5535
1,2212008,The Bag Man,2014,5540
2,2412568,Ragamuffin,2014,5553
0,2345737,The Rover,2014,5559
2,2545186,A coup sur,2014,5566
2,3184934,Une nouvelle amie,2014,6147
3,2910274,Obvious Child,2014,5590
3,3421270,Asian School Girls,2014,5594
1,3416742,What We Do in the Shadows,2014,5597
3,2109248,Transformers: Age of Extinction,2014,5598
2,3175038,Ek Villain,2014,5599
3,2103254,Tammy,2014,5608
3,1980929,Begin Again,2014,5616
1,1646971,How to Train Your Dragon 2,2014,5618
3,3777462,Wir sind die Neuen,2014,5619
2,2234003,Calvary,2014,5620
1,2103281,Dawn of the Planet of the Apes,2014,5624
3,1742334,Sabotage,2014,5625
3,3560546,Dead Girls,2014,5633
3,2975578,The Purge: Anarchy,2014,5642
3,2761578,Wicked Blood,2014,5643
2,1742044,Jersey Boys,2014,5649
3,2872732,Lucy,2014,5650
2,1267297,Hercules,2014,5661
2,2294449,22 Jump St,2014,5663
3,1086772,Blended,2014,5664
2,3307774,Alpha House,2014,5668
3,2015381,Guardians of the Galaxy,2014,5671
1,2980706,Planes: Fire &amp; Rescue,2014,5674
1,3110960,Jimmy’s Hall,2014,5678
3,2106361,Into the Storm,2014,5679
3,2800240,Qu’est-ce qu&#39;on a fait au Bon Dieu?,2014,5680
3,1291150,Teenage Mutant Ninja Turtles,2014,5687
2,2751390,Life Of Riley,2014,5689
3,2980648,The Hundred-Foot Journey,2014,5692
1,2369135,Need for Speed,2014,5693
2,0787474,The Boxtrolls,2014,5696
3,0435651,The Giver,2014,5700
1,1626146,Hector and the Search for Happiness,2014,5701
0,1924435,Let’s Be Cops,2014,5702
0,2333784,The Expendables 3,2014,5705
1,2247476,When the Game Stands Tall,2014,5709
2,1972571,A Most Wanted Man,2014,5713
1,0458481,Sin City: A Dame to Kill For,2014,5717
3,2835536,The Quiet Roar,2014,5719
1,1605717,Frank,2014,5720
2,2473602,Get On Up,2014,5721
3,1355630,If I Stay,2014,5722
3,2756032,The One I Love,2014,5724
3,3992752,Women Aren’t Funny,2014,5726
1,2402157,The November Man,2014,5729
3,3504048,Housebound,2014,5730
3,2870612,As Above So Below,2014,5733
1,1600196,The Drop,2014,5734
3,3014666,Moms’ Night Out,2014,5737
3,2800038,Atlas Shrugged: Who Is John Galt?,2014,5745
2,2231489,Saint Seiya: Legend of Sanctuary,2014,5749
3,2141751,God Help the Girl,2014,5753
1,1790864,The Maze Runner,2014,5755
3,3169706,Pride,2014,5756
3,2172584,Maps to the Stars,2014,5764
3,2618500,Lugen,2014,5765
1,2717860,The Riot Club,2014,5766
1,0365907,A Walk Among the Tombstones,2014,5770
3,3729920,The Disappearance of Eleanor Rigby: Them,2014,5780
1,0455944,The Equalizer,2014,5782
3,3013588,Avis de mistral,2014,5790
3,3983072,Ein Geschenk der Gotter,2014,5791
3,2267998,Gone Girl,2014,5801
3,3322940,Annabelle,2014,5804
3,2140619,Two Night Stand,2014,5807
3,3529198,My Little Pony: Equestria Girls - Rainbow Rocks,2014,5810
3,2870708,Wish I Was Here,2014,5811
3,2011159,No Good Deed,2014,5813
3,3125324,Beyond the Lights,2014,5817
1,2582802,Whiplash,2014,5818
1,3097204,The Inbetweeners 2,2014,5826
0,3971202,Le Paradis,2014,5848
3,2034031,Laggies,2014,5831
3,2652092,The Good Lie,2014,5832
3,3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,2014,5835
2,3042408,Who Am I - Kein System ist sicher,2014,5836
1,1679276,"Rico, Oskar und die Tieferschatten",2014,5837
2,1872194,The Judge,2014,5838
3,1698641,"Alexander and the Terrible, Horrible, No Good Very Bad Day",2014,5839
0,3720802,Mange tes morts,2014,5847
3,2262227,The Book of Life,2014,5850
1,2713180,Fury,2014,5862
3,2955096,Happy Christmas,2014,5870
1,2720680,The Salvation,2014,5874
3,2872718,Nightcrawler,2014,5887
1,1971325,Automata,2014,5892
1,2911666,John Wick,2014,5897
3,3832158,Der Kleine Medicus - Geheimnisvolle Mission im Korper,2014,5899
1,2675914,Kraftidioten,2014,5900
3,0816692,Interstellar,2014,5902
1,2788710,The Interview,2014,6001
3,2245084,Big Hero 6,2014,5906
3,2562232,Birdman,2014,5911
3,2235108,Dear White People,2014,5918
1,1791528,Inherent Vice,2014,5922
2,4114744,Unutursam F&#305;s&#305;lda,2014,5924
3,2452254,Clouds of Sils Maria,2014,5927
